Order_ID,Customer_ID,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Cost,Profit,Order_Date
ORD13977,CUST1088,South,Furniture,Chairs,Ergo Chair,7,894.84,637.06,257.78,2022-01-22
ORD13978,CUST1954,South,Furniture,Tables,Conference Table,6,672.65,560.07,112.58,2023-02-14
ORD13979,CUST1287,West,Technology,Copiers,Office Copier Y,1,158.81,81.86,76.95,2023-05-01
ORD13980,CUST1999,West,Technology,Accessories,Wireless Charger,4,880.09,550.91,329.18,2023-12-27
ORD13981,CUST1538,East,Technology,Phones,Pixel Model C,6,137.69,94.65,43.04,2022-08-22
ORD13982,CUST1474,South,Technology,Accessories,Wireless Charger,2,602.32,308.62,293.7,2023-04-01
ORD13983,CUST1845,West,Office Supplies,Binders,Binder A,2,282.15,144.78,137.37,2022-07-30
ORD13984,CUST1888,South,Furniture,Chairs,Ergo Chair,10,426.13,365.64,60.49,2022-09-23
ORD13985,CUST1289,North,Furniture,Tables,Conference Table,4,982.83,741.86,240.97,2024-01-03
ORD13986,CUST1101,West,Furniture,Tables,Office Desk,2,170.02,146.62,23.4,2024-02-06
ORD13987,CUST1201,West,Technology,Accessories,Wireless Charger,7,521.09,292.59,228.5,2023-06-20
ORD13988,CUST1370,West,Furniture,Chairs,Office Chair,4,922.51,740.76,181.75,2024-03-20
ORD13989,CUST1257,East,Technology,Copiers,Office Copier X,5,734.39,575.52,158.87,2023-03-15
ORD13990,CUST1828,North,Furniture,Tables,Office Desk,2,208.34,121.75,86.59,2023-06-08
ORD13991,CUST1563,West,Technology,Phones,Galaxy Model B,10,691.41,406.47,284.94,2023-09-23
ORD13992,CUST1578,South,Technology,Accessories,Headphones,3,444.28,361.11,83.17,2022-02-12
ORD13993,CUST1903,South,Furniture,Bookcases,Wood Bookcase,8,786.11,535.58,250.53,2022-11-12
ORD13994,CUST1273,East,Technology,Accessories,USB Cable,4,794.27,663.57,130.7,2022-10-03
ORD13995,CUST1353,West,Furniture,Chairs,Office Chair,10,658.23,389.26,268.97,2022-09-19
ORD13996,CUST1459,North,Technology,Accessories,Wireless Charger,9,281.27,176.06,105.21,2023-01-14
ORD13997,CUST1763,South,Furniture,Chairs,Office Chair,9,125.64,76.55,49.09,2023-08-05
ORD13998,CUST1042,East,Office Supplies,Paper,A4 Paper Pack,4,217.42,148.31,69.11,2023-06-13
ORD13999,CUST1444,East,Technology,Copiers,Office Copier X,1,909.35,492.68,416.67,2023-09-02
ORD14000,CUST1347,South,Office Supplies,Paper,Premium Paper Pack,8,723.07,560.32,162.75,2024-01-30
ORD14001,CUST1966,East,Technology,Phones,Galaxy Model B,5,104.8,91.07,13.73,2022-08-29
ORD14002,CUST1328,North,Technology,Copiers,Office Copier X,8,572.79,369.73,203.06,2023-07-01
ORD14003,CUST1079,East,Office Supplies,Paper,A4 Paper Pack,5,758.97,457.62,301.35,2023-05-16
ORD14004,CUST1866,West,Office Supplies,Binders,Binder B,4,696.57,359.35,337.22,2023-04-12
ORD14005,CUST1517,East,Furniture,Chairs,Office Chair,1,841.01,571.27,269.74,2023-02-10
ORD14006,CUST1745,West,Technology,Copiers,Office Copier Y,6,640.33,376.83,263.5,2024-06-18
ORD14007,CUST1425,East,Furniture,Tables,Conference Table,7,680.3,550.29,130.01,2024-02-13
ORD14008,CUST1239,West,Office Supplies,Binders,Binder B,5,478.48,357.47,121.01,2023-12-12
ORD14009,CUST1089,East,Office Supplies,Storage,Storage Box,1,461.76,396.02,65.74,2022-06-02
ORD14010,CUST1463,West,Office Supplies,Binders,Binder A,1,502.89,420.78,82.11,2024-03-06
ORD14011,CUST1529,East,Furniture,Chairs,Office Chair,9,803.34,533.58,269.76,2023-01-30
ORD14012,CUST1020,East,Technology,Accessories,Wireless Charger,7,237.78,157.51,80.27,2022-02-04
ORD14013,CUST1345,North,Technology,Copiers,Office Copier X,8,827.96,489.37,338.59,2022-10-01
ORD14014,CUST1936,West,Office Supplies,Storage,Storage Box,4,529.19,435.23,93.96,2022-01-28
ORD14015,CUST1405,West,Office Supplies,Paper,A4 Paper Pack,1,359.94,272.43,87.51,2024-04-17
ORD14016,CUST1414,West,Office Supplies,Binders,Binder A,3,253.18,137.66,115.52,2024-01-23
ORD14017,CUST1187,West,Furniture,Tables,Office Desk,2,796.44,429.75,366.69,2023-09-22
ORD14018,CUST1016,West,Office Supplies,Storage,File Storage,6,278.67,234.65,44.02,2022-08-12
ORD14019,CUST1514,East,Office Supplies,Storage,Storage Box,7,353.0,313.89,39.11,2023-04-28
ORD14020,CUST1769,South,Office Supplies,Paper,A4 Paper Pack,5,979.94,595.13,384.81,2023-11-28
ORD14021,CUST1832,South,Office Supplies,Storage,File Storage,7,50.57,39.55,11.02,2022-01-25
ORD14022,CUST1759,East,Office Supplies,Paper,A4 Paper Pack,5,456.48,246.64,209.84,2023-08-08
ORD14023,CUST1141,South,Technology,Copiers,Office Copier Y,1,710.45,364.08,346.37,2022-09-26
ORD14024,CUST1663,West,Office Supplies,Binders,Binder B,8,871.49,484.08,387.41,2022-01-31
ORD14025,CUST1416,West,Technology,Phones,iPhone Model A,2,136.04,77.58,58.46,2023-02-16
ORD14026,CUST1781,South,Office Supplies,Storage,Storage Box,8,960.66,746.69,213.97,2022-07-16
ORD14027,CUST1966,South,Office Supplies,Storage,Storage Box,10,803.36,529.46,273.9,2024-04-15
ORD14028,CUST1549,South,Furniture,Chairs,Ergo Chair,7,342.95,203.64,139.31,2023-12-21
ORD14029,CUST1330,South,Technology,Accessories,USB Cable,8,485.84,350.16,135.68,2024-01-26
ORD14030,CUST1936,North,Office Supplies,Paper,Premium Paper Pack,10,635.46,383.09,252.37,2022-09-26
ORD14031,CUST1175,West,Office Supplies,Paper,A4 Paper Pack,1,949.17,539.04,410.13,2022-07-31
ORD14032,CUST1735,South,Technology,Copiers,Office Copier X,6,966.0,488.74,477.26,2022-11-06
ORD14033,CUST1703,North,Technology,Accessories,Wireless Charger,10,486.31,308.0,178.31,2023-09-18
ORD14034,CUST1428,West,Technology,Accessories,Headphones,3,454.63,331.09,123.54,2022-03-07
ORD14035,CUST1631,East,Office Supplies,Paper,A4 Paper Pack,1,441.23,293.83,147.4,2023-01-12
ORD14036,CUST1264,South,Furniture,Chairs,Office Chair,4,735.4,569.46,165.94,2024-04-11
ORD14037,CUST1055,South,Office Supplies,Storage,Storage Box,8,834.94,500.95,333.99,2024-01-13
ORD14038,CUST1551,North,Furniture,Tables,Conference Table,7,613.43,450.31,163.12,2023-10-12
ORD14039,CUST1385,East,Office Supplies,Binders,Binder A,6,376.04,261.13,114.91,2023-10-23
ORD14040,CUST1540,North,Technology,Accessories,Headphones,5,320.64,178.51,142.13,2024-03-01
ORD14041,CUST1594,South,Office Supplies,Storage,Storage Box,6,221.66,120.19,101.47,2022-01-02
ORD14042,CUST1204,West,Technology,Phones,Galaxy Model B,1,686.24,524.49,161.75,2023-09-06
ORD14043,CUST1159,West,Office Supplies,Paper,A4 Paper Pack,8,951.1,753.15,197.95,2024-06-19
ORD14044,CUST1049,South,Technology,Copiers,Office Copier X,9,61.53,52.53,9.0,2023-10-18
ORD14045,CUST1919,North,Furniture,Chairs,Office Chair,3,864.05,585.25,278.8,2023-06-26
ORD14046,CUST1169,West,Office Supplies,Binders,Binder B,5,590.0,525.35,64.65,2024-05-12
ORD14047,CUST1539,East,Technology,Copiers,Office Copier X,8,536.98,462.95,74.03,2022-05-31
ORD14048,CUST1528,East,Office Supplies,Binders,Binder B,5,92.21,53.15,39.06,2022-04-01
ORD14049,CUST1077,West,Office Supplies,Binders,Binder B,10,446.35,327.58,118.77,2023-12-03
ORD14050,CUST1115,West,Technology,Phones,Galaxy Model B,7,818.07,732.42,85.65,2023-02-06
ORD14051,CUST1135,North,Office Supplies,Binders,Binder A,1,394.96,204.97,189.99,2022-09-03
ORD14052,CUST1639,North,Furniture,Chairs,Ergo Chair,7,803.16,595.75,207.41,2022-07-19
ORD14053,CUST1688,East,Furniture,Tables,Conference Table,6,206.56,144.16,62.4,2024-04-02
ORD14054,CUST1609,West,Office Supplies,Storage,Storage Box,5,744.89,601.99,142.9,2022-12-09
ORD14055,CUST1534,West,Technology,Phones,iPhone Model A,1,504.62,313.92,190.7,2024-01-24
ORD14056,CUST1764,East,Office Supplies,Storage,Storage Box,5,974.01,745.45,228.56,2022-06-16
ORD14057,CUST1673,East,Technology,Accessories,Headphones,1,414.16,253.54,160.62,2023-08-23
ORD14058,CUST1092,South,Technology,Accessories,Wireless Charger,4,733.79,437.98,295.81,2022-01-10
ORD14059,CUST1187,East,Office Supplies,Paper,Premium Paper Pack,1,179.99,128.14,51.85,2022-09-13
ORD14060,CUST1624,West,Office Supplies,Paper,A4 Paper Pack,3,297.09,223.28,73.81,2024-02-12
ORD14061,CUST1300,South,Furniture,Tables,Conference Table,5,126.76,96.59,30.17,2022-02-13
ORD14062,CUST1360,East,Technology,Copiers,Office Copier Y,5,290.46,145.26,145.2,2023-05-29
ORD14063,CUST1771,North,Office Supplies,Storage,File Storage,6,135.67,118.5,17.17,2024-03-08
ORD14064,CUST1964,East,Office Supplies,Binders,Binder A,7,868.68,515.51,353.17,2024-04-26
ORD14065,CUST1718,East,Office Supplies,Storage,Storage Box,2,780.59,580.31,200.28,2022-12-27
ORD14066,CUST1895,West,Furniture,Chairs,Office Chair,5,971.2,630.74,340.46,2023-12-31
ORD14067,CUST1409,West,Technology,Phones,iPhone Model A,4,684.65,359.72,324.93,2023-03-15
ORD14068,CUST1039,West,Furniture,Tables,Office Desk,5,402.28,356.23,46.05,2023-08-23
ORD14069,CUST1075,South,Furniture,Bookcases,Metal Bookcase,10,543.59,334.39,209.2,2024-04-16
ORD14070,CUST1496,South,Technology,Copiers,Office Copier X,5,129.07,100.86,28.21,2022-07-10
ORD14071,CUST1619,West,Technology,Phones,Galaxy Model B,10,648.41,421.19,227.22,2023-09-27
ORD14072,CUST1131,North,Furniture,Tables,Office Desk,2,951.43,484.16,467.27,2023-04-10
ORD14073,CUST1971,West,Technology,Phones,Galaxy Model B,7,310.69,269.81,40.88,2023-09-17
ORD14074,CUST1604,South,Office Supplies,Storage,Storage Box,4,327.73,196.93,130.8,2022-11-25
ORD14075,CUST1769,West,Furniture,Bookcases,Metal Bookcase,8,538.88,447.01,91.87,2023-04-07
ORD14076,CUST1625,South,Furniture,Tables,Conference Table,5,112.12,98.35,13.77,2022-05-05
ORD14077,CUST1252,East,Office Supplies,Binders,Binder A,9,797.12,456.35,340.77,2024-06-06
ORD14078,CUST1826,East,Office Supplies,Binders,Binder A,6,714.89,467.53,247.36,2022-07-24
ORD14079,CUST1617,South,Office Supplies,Binders,Binder A,3,408.27,332.05,76.22,2023-02-17
ORD14080,CUST1010,North,Technology,Phones,Galaxy Model B,5,963.16,530.38,432.78,2022-02-20
ORD14081,CUST1668,West,Furniture,Chairs,Ergo Chair,5,426.42,295.24,131.18,2024-01-29
ORD14082,CUST1667,South,Technology,Accessories,Headphones,10,382.55,246.85,135.7,2022-03-14
ORD14083,CUST1222,East,Technology,Phones,iPhone Model A,9,61.75,47.81,13.94,2024-04-11
ORD14084,CUST1588,West,Furniture,Chairs,Office Chair,3,441.85,255.35,186.5,2022-02-03
ORD14085,CUST1605,West,Office Supplies,Paper,Premium Paper Pack,5,817.87,671.49,146.38,2022-06-13
ORD14086,CUST1760,South,Furniture,Chairs,Office Chair,10,491.53,304.44,187.09,2023-12-28
ORD14087,CUST1664,South,Technology,Copiers,Office Copier X,4,641.71,394.82,246.89,2022-12-11
ORD14088,CUST1851,South,Technology,Copiers,Office Copier Y,7,243.65,193.02,50.63,2023-03-15
ORD14089,CUST1623,North,Office Supplies,Paper,Premium Paper Pack,3,49.92,26.85,23.07,2023-08-06
ORD14090,CUST1962,North,Office Supplies,Paper,Premium Paper Pack,9,16.72,9.38,7.34,2022-05-15
ORD14091,CUST1900,North,Technology,Accessories,Headphones,6,78.3,70.34,7.96,2022-09-09
ORD14092,CUST1643,North,Furniture,Bookcases,Metal Bookcase,7,295.92,165.63,130.29,2022-04-13
ORD14093,CUST1958,West,Office Supplies,Paper,Premium Paper Pack,3,248.59,217.38,31.21,2024-02-15
ORD14094,CUST1782,East,Technology,Accessories,USB Cable,5,524.96,339.09,185.87,2023-05-18
ORD14095,CUST1263,North,Office Supplies,Binders,Binder B,4,874.66,575.52,299.14,2022-03-16
ORD14096,CUST1672,South,Furniture,Bookcases,Metal Bookcase,7,341.66,199.16,142.5,2022-04-10
ORD14097,CUST1013,North,Furniture,Tables,Office Desk,4,384.02,240.66,143.36,2023-10-20
ORD14098,CUST1173,North,Furniture,Tables,Conference Table,4,680.53,419.09,261.44,2023-03-06
ORD14099,CUST1088,South,Technology,Phones,Pixel Model C,6,581.43,306.04,275.39,2024-05-03
ORD14100,CUST1636,North,Office Supplies,Binders,Binder B,4,199.38,132.18,67.2,2022-08-04
ORD14101,CUST1470,North,Technology,Accessories,Headphones,3,937.58,610.27,327.31,2024-04-09
ORD14102,CUST1300,East,Furniture,Tables,Office Desk,9,667.43,401.82,265.61,2023-09-16
ORD14103,CUST1000,East,Furniture,Tables,Conference Table,8,135.76,71.06,64.7,2024-02-07
ORD14104,CUST1981,West,Technology,Phones,Galaxy Model B,2,312.36,175.88,136.48,2022-01-06
ORD14105,CUST1708,West,Furniture,Tables,Conference Table,10,182.27,146.6,35.67,2022-03-15
ORD14106,CUST1805,West,Office Supplies,Binders,Binder B,2,25.68,18.57,7.11,2023-05-10
ORD14107,CUST1711,South,Office Supplies,Binders,Binder B,2,385.67,270.98,114.69,2022-10-02
ORD14108,CUST1360,West,Technology,Accessories,USB Cable,10,567.2,354.7,212.5,2024-04-13
ORD14109,CUST1075,East,Office Supplies,Binders,Binder B,6,302.16,239.72,62.44,2023-07-12
ORD14110,CUST1759,North,Office Supplies,Storage,Storage Box,6,872.56,503.5,369.06,2024-05-05
ORD14111,CUST1462,East,Furniture,Bookcases,Metal Bookcase,6,106.64,91.62,15.02,2022-09-12
ORD14112,CUST1616,North,Furniture,Chairs,Office Chair,8,356.4,256.8,99.6,2022-01-03
ORD14113,CUST1051,East,Technology,Copiers,Office Copier X,1,365.95,201.39,164.56,2024-01-05
ORD14114,CUST1318,East,Furniture,Chairs,Office Chair,1,593.44,421.38,172.06,2024-02-19
ORD14115,CUST1254,South,Technology,Phones,Pixel Model C,1,210.96,143.61,67.35,2023-11-29
ORD14116,CUST1214,West,Furniture,Chairs,Ergo Chair,4,798.98,588.19,210.79,2023-06-11
ORD14117,CUST1380,West,Office Supplies,Paper,A4 Paper Pack,8,105.95,76.2,29.75,2023-07-01
ORD14118,CUST1553,North,Technology,Accessories,Wireless Charger,3,705.71,576.62,129.09,2023-09-15
ORD14119,CUST1714,East,Technology,Accessories,Wireless Charger,7,632.83,355.06,277.77,2023-12-28
ORD14120,CUST1614,South,Technology,Copiers,Office Copier X,6,713.07,549.73,163.34,2024-01-09
ORD14121,CUST1427,South,Technology,Phones,iPhone Model A,10,34.18,22.72,11.46,2023-04-25
ORD14122,CUST1307,East,Technology,Copiers,Office Copier X,7,339.62,260.75,78.87,2023-05-15
ORD14123,CUST1043,West,Technology,Copiers,Office Copier X,1,223.97,164.92,59.05,2023-11-27
ORD14124,CUST1732,North,Office Supplies,Storage,Storage Box,9,914.07,748.73,165.34,2024-05-09
ORD14125,CUST1740,East,Technology,Phones,iPhone Model A,4,922.24,822.09,100.15,2023-11-29
ORD14126,CUST1876,South,Furniture,Tables,Conference Table,2,20.56,15.4,5.16,2022-12-10
ORD14127,CUST1550,East,Office Supplies,Paper,A4 Paper Pack,6,418.71,353.37,65.34,2022-06-16
ORD14128,CUST1819,West,Technology,Phones,Pixel Model C,2,259.3,231.4,27.9,2022-04-25
ORD14129,CUST1608,West,Technology,Accessories,Wireless Charger,3,617.57,504.81,112.76,2022-05-31
ORD14130,CUST1018,East,Technology,Copiers,Office Copier Y,1,94.74,54.32,40.42,2023-05-03
ORD14131,CUST1488,East,Furniture,Bookcases,Metal Bookcase,5,760.82,387.1,373.72,2023-05-07
ORD14132,CUST1743,North,Office Supplies,Storage,Storage Box,4,818.71,413.92,404.79,2022-03-23
ORD14133,CUST1454,North,Furniture,Tables,Conference Table,10,660.55,426.74,233.81,2023-08-10
ORD14134,CUST1347,South,Office Supplies,Paper,Premium Paper Pack,8,615.38,479.02,136.36,2024-04-03
ORD14135,CUST1396,West,Technology,Accessories,USB Cable,4,349.05,189.6,159.45,2022-12-01
ORD14136,CUST1719,West,Technology,Accessories,USB Cable,1,78.95,58.07,20.88,2022-05-22
ORD14137,CUST1767,West,Technology,Copiers,Office Copier Y,1,525.45,418.72,106.73,2022-05-13
ORD14138,CUST1382,West,Office Supplies,Paper,A4 Paper Pack,4,514.64,344.28,170.36,2023-02-02
ORD14139,CUST1529,West,Technology,Accessories,USB Cable,7,404.11,206.33,197.78,2022-08-31
ORD14140,CUST1042,West,Furniture,Chairs,Office Chair,1,342.2,304.7,37.5,2023-01-15
ORD14141,CUST1045,South,Office Supplies,Storage,Storage Box,7,874.82,552.67,322.15,2022-09-30
ORD14142,CUST1857,North,Office Supplies,Storage,Storage Box,1,591.92,496.57,95.35,2024-05-30
ORD14143,CUST1221,North,Office Supplies,Binders,Binder A,1,446.86,226.64,220.22,2024-04-04
ORD14144,CUST1758,South,Office Supplies,Binders,Binder A,6,83.77,58.99,24.78,2022-05-19
ORD14145,CUST1023,East,Furniture,Chairs,Ergo Chair,8,969.74,753.76,215.98,2024-02-15
ORD14146,CUST1379,West,Office Supplies,Storage,File Storage,4,80.21,46.18,34.03,2024-05-28
ORD14147,CUST1114,South,Furniture,Chairs,Ergo Chair,10,773.61,647.18,126.43,2024-01-04
ORD14148,CUST1546,West,Technology,Phones,Galaxy Model B,6,621.52,470.97,150.55,2024-04-14
ORD14149,CUST1970,West,Furniture,Bookcases,Metal Bookcase,5,38.05,31.64,6.41,2024-04-10
ORD14150,CUST1279,South,Technology,Accessories,Wireless Charger,9,790.39,477.09,313.3,2023-09-12
ORD14151,CUST1288,East,Furniture,Chairs,Ergo Chair,2,711.59,416.95,294.64,2023-07-25
ORD14152,CUST1016,North,Office Supplies,Storage,File Storage,6,49.93,28.98,20.95,2023-10-07
ORD14153,CUST1358,South,Furniture,Tables,Office Desk,7,186.84,118.66,68.18,2023-02-20
ORD14154,CUST1160,South,Office Supplies,Storage,File Storage,3,424.27,298.44,125.83,2022-05-07
ORD14155,CUST1505,West,Technology,Accessories,Headphones,7,481.99,293.18,188.81,2023-01-25
ORD14156,CUST1012,South,Furniture,Chairs,Office Chair,3,38.88,28.85,10.03,2022-11-14
ORD14157,CUST1554,West,Technology,Accessories,USB Cable,5,401.79,248.9,152.89,2023-04-05
ORD14158,CUST1884,South,Furniture,Tables,Conference Table,3,868.27,693.48,174.79,2022-07-21
ORD14159,CUST1361,North,Furniture,Bookcases,Metal Bookcase,1,859.19,599.71,259.48,2022-03-14
ORD14160,CUST1383,South,Office Supplies,Binders,Binder A,8,139.62,108.69,30.93,2022-08-24
ORD14161,CUST1695,North,Furniture,Tables,Conference Table,6,214.01,144.78,69.23,2023-03-10
ORD14162,CUST1055,East,Office Supplies,Paper,A4 Paper Pack,6,74.35,61.72,12.63,2022-05-13
ORD14163,CUST1183,East,Furniture,Chairs,Ergo Chair,4,134.68,115.99,18.69,2023-08-28
ORD14164,CUST1334,East,Furniture,Bookcases,Metal Bookcase,1,865.59,593.65,271.94,2023-12-28
ORD14165,CUST1384,East,Office Supplies,Storage,File Storage,4,746.92,558.53,188.39,2022-04-10
ORD14166,CUST1696,East,Office Supplies,Paper,A4 Paper Pack,6,805.04,541.57,263.47,2024-01-11
ORD14167,CUST1471,North,Office Supplies,Storage,Storage Box,9,787.95,539.73,248.22,2023-10-15
ORD14168,CUST1589,West,Furniture,Bookcases,Metal Bookcase,7,941.56,653.96,287.6,2023-08-18
ORD14169,CUST1219,West,Furniture,Tables,Conference Table,9,467.99,380.96,87.03,2022-08-29
ORD14170,CUST1199,East,Office Supplies,Storage,File Storage,5,823.36,594.3,229.06,2023-10-05
ORD14171,CUST1686,West,Furniture,Bookcases,Wood Bookcase,6,188.0,129.18,58.82,2023-12-05
ORD14172,CUST1479,North,Technology,Phones,Pixel Model C,8,968.39,775.87,192.52,2024-05-17
ORD14173,CUST1485,North,Office Supplies,Paper,A4 Paper Pack,1,813.05,417.2,395.85,2024-04-05
ORD14174,CUST1657,North,Office Supplies,Binders,Binder A,1,473.18,358.98,114.2,2023-09-10
ORD14175,CUST1368,West,Furniture,Chairs,Ergo Chair,4,831.73,432.26,399.47,2024-05-20
ORD14176,CUST1836,South,Office Supplies,Storage,File Storage,4,853.91,614.27,239.64,2024-03-16
ORD14177,CUST1698,South,Technology,Copiers,Office Copier Y,5,205.34,128.73,76.61,2022-09-23
ORD14178,CUST1040,South,Office Supplies,Binders,Binder B,4,289.11,205.95,83.16,2024-02-21
ORD14179,CUST1167,West,Furniture,Tables,Conference Table,5,61.17,34.46,26.71,2022-06-19
ORD14180,CUST1449,West,Technology,Copiers,Office Copier X,4,814.57,450.49,364.08,2024-01-09
ORD14181,CUST1547,East,Office Supplies,Binders,Binder A,3,241.06,164.25,76.81,2022-09-02
ORD14182,CUST1702,South,Technology,Copiers,Office Copier X,5,521.95,420.4,101.55,2023-12-07
ORD14183,CUST1000,North,Furniture,Bookcases,Wood Bookcase,4,452.86,369.51,83.35,2024-02-19
ORD14184,CUST1817,South,Office Supplies,Paper,Premium Paper Pack,3,622.16,339.23,282.93,2022-08-06
ORD14185,CUST1984,East,Furniture,Bookcases,Wood Bookcase,10,164.77,111.19,53.58,2023-08-29
ORD14186,CUST1537,South,Office Supplies,Binders,Binder B,6,402.92,321.3,81.62,2024-04-19
ORD14187,CUST1328,North,Furniture,Tables,Office Desk,3,584.93,383.28,201.65,2023-02-03
ORD14188,CUST1058,West,Furniture,Tables,Conference Table,4,179.05,105.77,73.28,2023-07-19
ORD14189,CUST1982,South,Technology,Phones,iPhone Model A,7,579.75,388.07,191.68,2024-03-18
ORD14190,CUST1291,South,Technology,Copiers,Office Copier X,3,519.78,295.38,224.4,2024-03-03
ORD14191,CUST1776,West,Office Supplies,Storage,Storage Box,3,666.28,560.35,105.93,2023-05-20
ORD14192,CUST1460,West,Furniture,Chairs,Ergo Chair,2,265.36,184.85,80.51,2023-03-01
ORD14193,CUST1907,North,Furniture,Tables,Office Desk,8,975.77,617.95,357.82,2022-01-29
ORD14194,CUST1947,West,Technology,Phones,Pixel Model C,6,599.1,321.16,277.94,2022-02-23
ORD14195,CUST1243,West,Technology,Accessories,Headphones,6,609.95,326.84,283.11,2022-06-23
ORD14196,CUST1638,East,Technology,Copiers,Office Copier Y,2,959.64,754.53,205.11,2024-01-16
ORD14197,CUST1843,North,Office Supplies,Paper,Premium Paper Pack,1,790.28,617.72,172.56,2022-05-16
ORD14198,CUST1919,West,Furniture,Chairs,Office Chair,8,593.83,403.78,190.05,2024-03-11
ORD14199,CUST1776,East,Office Supplies,Binders,Binder B,8,859.79,758.97,100.82,2023-03-07
ORD14200,CUST1141,East,Office Supplies,Binders,Binder B,3,504.05,439.84,64.21,2022-01-15
ORD14201,CUST1862,North,Technology,Copiers,Office Copier Y,4,587.5,420.27,167.23,2024-04-04
ORD14202,CUST1520,East,Office Supplies,Paper,Premium Paper Pack,7,459.94,268.47,191.47,2024-01-17
ORD14203,CUST1072,East,Office Supplies,Paper,Premium Paper Pack,6,13.68,8.16,5.52,2023-09-02
ORD14204,CUST1497,South,Technology,Copiers,Office Copier X,10,514.63,335.53,179.1,2023-12-17
ORD14205,CUST1788,West,Office Supplies,Storage,File Storage,10,454.0,405.09,48.91,2024-03-19
ORD14206,CUST1079,East,Office Supplies,Storage,File Storage,1,356.77,242.92,113.85,2023-08-27
ORD14207,CUST1757,East,Furniture,Chairs,Office Chair,10,142.18,73.82,68.36,2023-12-21
ORD14208,CUST1819,South,Technology,Accessories,Wireless Charger,5,777.66,566.35,211.31,2022-08-10
ORD14209,CUST1130,South,Office Supplies,Binders,Binder B,7,763.1,427.29,335.81,2022-04-14
ORD14210,CUST1133,North,Technology,Copiers,Office Copier X,2,576.11,346.51,229.6,2022-12-04
ORD14211,CUST1630,East,Office Supplies,Paper,A4 Paper Pack,5,235.78,118.98,116.8,2022-01-17
ORD14212,CUST1004,North,Technology,Copiers,Office Copier Y,7,139.04,86.72,52.32,2024-01-30
ORD14213,CUST1715,South,Technology,Phones,Pixel Model C,9,125.71,112.43,13.28,2023-12-22
ORD14214,CUST1937,East,Furniture,Tables,Conference Table,3,315.55,174.22,141.33,2022-12-16
ORD14215,CUST1407,West,Office Supplies,Storage,File Storage,2,207.09,152.23,54.86,2024-05-17
ORD14216,CUST1525,South,Technology,Phones,Galaxy Model B,9,73.4,62.02,11.38,2023-10-21
ORD14217,CUST1559,West,Technology,Accessories,Headphones,9,961.88,575.88,386.0,2024-05-18
ORD14218,CUST1297,North,Furniture,Bookcases,Wood Bookcase,7,455.59,231.83,223.76,2023-12-16
ORD14219,CUST1078,South,Office Supplies,Storage,File Storage,10,644.3,428.83,215.47,2023-10-20
ORD14220,CUST1378,West,Furniture,Tables,Office Desk,7,277.36,161.63,115.73,2022-01-26
ORD14221,CUST1771,East,Office Supplies,Paper,Premium Paper Pack,10,657.48,438.2,219.28,2022-10-03
ORD14222,CUST1580,West,Technology,Copiers,Office Copier X,1,187.86,145.71,42.15,2024-05-26
ORD14223,CUST1635,West,Technology,Phones,Galaxy Model B,2,569.42,480.29,89.13,2022-02-21
ORD14224,CUST1859,North,Office Supplies,Binders,Binder B,2,126.3,102.84,23.46,2023-01-29
ORD14225,CUST1410,South,Technology,Phones,Galaxy Model B,6,676.78,369.52,307.26,2022-12-31
ORD14226,CUST1922,East,Office Supplies,Paper,Premium Paper Pack,5,697.87,472.19,225.68,2022-12-05
ORD14227,CUST1511,West,Furniture,Tables,Office Desk,8,945.53,526.32,419.21,2022-12-27
ORD14228,CUST1102,South,Furniture,Tables,Office Desk,5,646.41,421.97,224.44,2022-01-06
ORD14229,CUST1007,North,Furniture,Bookcases,Metal Bookcase,6,957.25,604.97,352.28,2023-06-18
ORD14230,CUST1805,West,Office Supplies,Binders,Binder B,1,962.56,828.37,134.19,2023-01-01
ORD14231,CUST1073,West,Furniture,Tables,Office Desk,6,277.68,228.09,49.59,2022-04-20
ORD14232,CUST1157,South,Furniture,Tables,Office Desk,2,995.65,598.45,397.2,2024-02-28
ORD14233,CUST1524,West,Furniture,Chairs,Ergo Chair,4,442.41,313.26,129.15,2022-07-26
ORD14234,CUST1541,West,Office Supplies,Paper,A4 Paper Pack,9,301.98,152.83,149.15,2024-03-05
ORD14235,CUST1238,East,Furniture,Chairs,Ergo Chair,8,227.93,139.67,88.26,2022-01-21
ORD14236,CUST1981,South,Furniture,Chairs,Ergo Chair,10,449.16,255.32,193.84,2022-11-02
ORD14237,CUST1829,East,Technology,Phones,Pixel Model C,7,874.52,683.84,190.68,2022-03-04
ORD14238,CUST1177,North,Office Supplies,Paper,A4 Paper Pack,9,94.35,71.71,22.64,2023-09-19
ORD14239,CUST1753,South,Technology,Copiers,Office Copier Y,2,657.12,579.9,77.22,2022-08-06
ORD14240,CUST1275,North,Office Supplies,Paper,A4 Paper Pack,10,12.99,7.78,5.21,2023-05-03
ORD14241,CUST1610,West,Office Supplies,Paper,A4 Paper Pack,5,928.51,810.45,118.06,2022-12-11
ORD14242,CUST1156,East,Technology,Phones,Galaxy Model B,7,723.38,583.27,140.11,2023-09-17
ORD14243,CUST1276,North,Furniture,Tables,Conference Table,8,100.57,70.96,29.61,2022-07-29
ORD14244,CUST1362,West,Office Supplies,Paper,Premium Paper Pack,9,239.27,136.98,102.29,2022-01-15
